series_id,area_type_code,area_code,seasonal,series_title,begin_year,begin_period,end_year,end_period,srd_code,measure_name,area_name,county,state
LAUCN301010000000005,F,CN3010100000000,U,"Employment: Toole County, MT (U)",1990,M01,2025,M07,30,Employment,"Toole County, MT",Toole County,MT
LAUCN301010000000006,F,CN3010100000000,U,"Labor Force: Toole County, MT (U)",1990,M01,2025,M07,30,Labor Force,"Toole County, MT",Toole County,MT
LAUCN301030000000003,F,CN3010300000000,U,"Unemployment Rate: Treasure County, MT (U)",1990,M01,2025,M07,30,Unemployment Rate,"Treasure County, MT",Treasure County,MT
LAUCN301030000000004,F,CN3010300000000,U,"Unemployment: Treasure County, MT (U)",1990,M01,2025,M07,30,Unemployment,"Treasure County, MT",Treasure County,MT
LAUCN301030000000005,F,CN3010300000000,U,"Employment: Treasure County, MT (U)",1990,M01,2025,M07,30,Employment,"Treasure County, MT",Treasure County,MT
LAUCN301030000000006,F,CN3010300000000,U,"Labor Force: Treasure County, MT (U)",1990,M01,2025,M07,30,Labor Force,"Treasure County, MT",Treasure County,MT
LAUCN301050000000003,F,CN3010500000000,U,"Unemployment Rate: Valley County, MT (U)",1990,M01,2025,M07,30,Unemployment Rate,"Valley County, MT",Valley County,MT
LAUCN301050000000004,F,CN3010500000000,U,"Unemployment: Valley County, MT (U)",1990,M01,2025,M07,30,Unemployment,"Valley County, MT",Valley County,MT
LAUCN301050000000005,F,CN3010500000000,U,"Employment: Valley County, MT (U)",1990,M01,2025,M07,30,Employment,"Valley County, MT",Valley County,MT
LAUCN301050000000006,F,CN3010500000000,U,"Labor Force: Valley County, MT (U)",1990,M01,2025,M07,30,Labor Force,"Valley County, MT",Valley County,MT
LAUCN301070000000003,F,CN3010700000000,U,"Unemployment Rate: Wheatland County, MT (U)",1990,M01,2025,M07,30,Unemployment Rate,"Wheatland County, MT",Wheatland County,MT
LAUCN301070000000004,F,CN3010700000000,U,"Unemployment: Wheatland County, MT (U)",1990,M01,2025,M07,30,Unemployment,"Wheatland County, MT",Wheatland County,MT
LAUCN301070000000005,F,CN3010700000000,U,"Employment: Wheatland County, MT (U)",1990,M01,2025,M07,30,Employment,"Wheatland County, MT",Wheatland County,MT
LAUCN301070000000006,F,CN3010700000000,U,"Labor Force: Wheatland County, MT (U)",1990,M01,2025,M07,30,Labor Force,"Wheatland County, MT",Wheatland County,MT
LAUCN301090000000003,F,CN3010900000000,U,"Unemployment Rate: Wibaux County, MT (U)",1990,M01,2025,M07,30,Unemployment Rate,"Wibaux County, MT",Wibaux County,MT
LAUCN301090000000004,F,CN3010900000000,U,"Unemployment: Wibaux County, MT (U)",1990,M01,2025,M07,30,Unemployment,"Wibaux County, MT",Wibaux County,MT
LAUCN301090000000005,F,CN3010900000000,U,"Employment: Wibaux County, MT (U)",1990,M01,2025,M07,30,Employment,"Wibaux County, MT",Wibaux County,MT
LAUCN301090000000006,F,CN3010900000000,U,"Labor Force: Wibaux County, MT (U)",1990,M01,2025,M07,30,Labor Force,"Wibaux County, MT",Wibaux County,MT
LAUCN301110000000003,F,CN3011100000000,U,"Unemployment Rate: Yellowstone County, MT (U)",1990,M01,2025,M07,30,Unemployment Rate,"Yellowstone County, MT",Yellowstone County,MT
LAUCN301110000000004,F,CN3011100000000,U,"Unemployment: Yellowstone County, MT (U)",1990,M01,2025,M07,30,Unemployment,"Yellowstone County, MT",Yellowstone County,MT
LAUCN301110000000005,F,CN3011100000000,U,"Employment: Yellowstone County, MT (U)",1990,M01,2025,M07,30,Employment,"Yellowstone County, MT",Yellowstone County,MT
LAUCN301110000000006,F,CN3011100000000,U,"Labor Force: Yellowstone County, MT (U)",1990,M01,2025,M07,30,Labor Force,"Yellowstone County, MT",Yellowstone County,MT
LAUCN310010000000003,F,CN3100100000000,U,"Unemployment Rate: Adams County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Adams County, NE",Adams County,NE
LAUCN310010000000004,F,CN3100100000000,U,"Unemployment: Adams County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Adams County, NE",Adams County,NE
LAUCN310010000000005,F,CN3100100000000,U,"Employment: Adams County, NE (U)",1990,M01,2025,M07,31,Employment,"Adams County, NE",Adams County,NE
LAUCN310010000000006,F,CN3100100000000,U,"Labor Force: Adams County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Adams County, NE",Adams County,NE
LAUCN310030000000003,F,CN3100300000000,U,"Unemployment Rate: Antelope County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Antelope County, NE",Antelope County,NE
LAUCN310030000000004,F,CN3100300000000,U,"Unemployment: Antelope County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Antelope County, NE",Antelope County,NE
LAUCN310030000000005,F,CN3100300000000,U,"Employment: Antelope County, NE (U)",1990,M01,2025,M07,31,Employment,"Antelope County, NE",Antelope County,NE
LAUCN310030000000006,F,CN3100300000000,U,"Labor Force: Antelope County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Antelope County, NE",Antelope County,NE
LAUCN310050000000003,F,CN3100500000000,U,"Unemployment Rate: Arthur County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Arthur County, NE",Arthur County,NE
LAUCN310050000000004,F,CN3100500000000,U,"Unemployment: Arthur County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Arthur County, NE",Arthur County,NE
LAUCN310050000000005,F,CN3100500000000,U,"Employment: Arthur County, NE (U)",1990,M01,2025,M07,31,Employment,"Arthur County, NE",Arthur County,NE
LAUCN310050000000006,F,CN3100500000000,U,"Labor Force: Arthur County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Arthur County, NE",Arthur County,NE
LAUCN310070000000003,F,CN3100700000000,U,"Unemployment Rate: Banner County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Banner County, NE",Banner County,NE
LAUCN310070000000004,F,CN3100700000000,U,"Unemployment: Banner County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Banner County, NE",Banner County,NE
LAUCN310070000000005,F,CN3100700000000,U,"Employment: Banner County, NE (U)",1990,M01,2025,M07,31,Employment,"Banner County, NE",Banner County,NE
LAUCN310070000000006,F,CN3100700000000,U,"Labor Force: Banner County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Banner County, NE",Banner County,NE
LAUCN310090000000003,F,CN3100900000000,U,"Unemployment Rate: Blaine County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Blaine County, NE",Blaine County,NE
LAUCN310090000000004,F,CN3100900000000,U,"Unemployment: Blaine County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Blaine County, NE",Blaine County,NE
LAUCN310090000000005,F,CN3100900000000,U,"Employment: Blaine County, NE (U)",1990,M01,2025,M07,31,Employment,"Blaine County, NE",Blaine County,NE
LAUCN310090000000006,F,CN3100900000000,U,"Labor Force: Blaine County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Blaine County, NE",Blaine County,NE
LAUCN310110000000003,F,CN3101100000000,U,"Unemployment Rate: Boone County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Boone County, NE",Boone County,NE
LAUCN310110000000004,F,CN3101100000000,U,"Unemployment: Boone County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Boone County, NE",Boone County,NE
LAUCN310110000000005,F,CN3101100000000,U,"Employment: Boone County, NE (U)",1990,M01,2025,M07,31,Employment,"Boone County, NE",Boone County,NE
LAUCN310110000000006,F,CN3101100000000,U,"Labor Force: Boone County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Boone County, NE",Boone County,NE
LAUCN310130000000003,F,CN3101300000000,U,"Unemployment Rate: Box Butte County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Box Butte County, NE",Box Butte County,NE
LAUCN310130000000004,F,CN3101300000000,U,"Unemployment: Box Butte County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Box Butte County, NE",Box Butte County,NE
LAUCN310130000000005,F,CN3101300000000,U,"Employment: Box Butte County, NE (U)",1990,M01,2025,M07,31,Employment,"Box Butte County, NE",Box Butte County,NE
LAUCN310130000000006,F,CN3101300000000,U,"Labor Force: Box Butte County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Box Butte County, NE",Box Butte County,NE
LAUCN310150000000003,F,CN3101500000000,U,"Unemployment Rate: Boyd County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Boyd County, NE",Boyd County,NE
LAUCN310150000000004,F,CN3101500000000,U,"Unemployment: Boyd County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Boyd County, NE",Boyd County,NE
LAUCN310150000000005,F,CN3101500000000,U,"Employment: Boyd County, NE (U)",1990,M01,2025,M07,31,Employment,"Boyd County, NE",Boyd County,NE
LAUCN310150000000006,F,CN3101500000000,U,"Labor Force: Boyd County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Boyd County, NE",Boyd County,NE
LAUCN310170000000003,F,CN3101700000000,U,"Unemployment Rate: Brown County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Brown County, NE",Brown County,NE
LAUCN310170000000004,F,CN3101700000000,U,"Unemployment: Brown County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Brown County, NE",Brown County,NE
LAUCN310170000000005,F,CN3101700000000,U,"Employment: Brown County, NE (U)",1990,M01,2025,M07,31,Employment,"Brown County, NE",Brown County,NE
LAUCN310170000000006,F,CN3101700000000,U,"Labor Force: Brown County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Brown County, NE",Brown County,NE
LAUCN310190000000003,F,CN3101900000000,U,"Unemployment Rate: Buffalo County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Buffalo County, NE",Buffalo County,NE
LAUCN310190000000004,F,CN3101900000000,U,"Unemployment: Buffalo County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Buffalo County, NE",Buffalo County,NE
LAUCN310190000000005,F,CN3101900000000,U,"Employment: Buffalo County, NE (U)",1990,M01,2025,M07,31,Employment,"Buffalo County, NE",Buffalo County,NE
LAUCN310190000000006,F,CN3101900000000,U,"Labor Force: Buffalo County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Buffalo County, NE",Buffalo County,NE
LAUCN310210000000003,F,CN3102100000000,U,"Unemployment Rate: Burt County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Burt County, NE",Burt County,NE
LAUCN310210000000004,F,CN3102100000000,U,"Unemployment: Burt County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Burt County, NE",Burt County,NE
LAUCN310210000000005,F,CN3102100000000,U,"Employment: Burt County, NE (U)",1990,M01,2025,M07,31,Employment,"Burt County, NE",Burt County,NE
LAUCN310210000000006,F,CN3102100000000,U,"Labor Force: Burt County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Burt County, NE",Burt County,NE
LAUCN310230000000003,F,CN3102300000000,U,"Unemployment Rate: Butler County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Butler County, NE",Butler County,NE
LAUCN310230000000004,F,CN3102300000000,U,"Unemployment: Butler County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Butler County, NE",Butler County,NE
LAUCN310230000000005,F,CN3102300000000,U,"Employment: Butler County, NE (U)",1990,M01,2025,M07,31,Employment,"Butler County, NE",Butler County,NE
LAUCN310230000000006,F,CN3102300000000,U,"Labor Force: Butler County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Butler County, NE",Butler County,NE
LAUCN310250000000003,F,CN3102500000000,U,"Unemployment Rate: Cass County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Cass County, NE",Cass County,NE
LAUCN310250000000004,F,CN3102500000000,U,"Unemployment: Cass County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Cass County, NE",Cass County,NE
LAUCN310250000000005,F,CN3102500000000,U,"Employment: Cass County, NE (U)",1990,M01,2025,M07,31,Employment,"Cass County, NE",Cass County,NE
LAUCN310250000000006,F,CN3102500000000,U,"Labor Force: Cass County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Cass County, NE",Cass County,NE
LAUCN310270000000003,F,CN3102700000000,U,"Unemployment Rate: Cedar County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Cedar County, NE",Cedar County,NE
LAUCN310270000000004,F,CN3102700000000,U,"Unemployment: Cedar County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Cedar County, NE",Cedar County,NE
LAUCN310270000000005,F,CN3102700000000,U,"Employment: Cedar County, NE (U)",1990,M01,2025,M07,31,Employment,"Cedar County, NE",Cedar County,NE
LAUCN310270000000006,F,CN3102700000000,U,"Labor Force: Cedar County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Cedar County, NE",Cedar County,NE
LAUCN310290000000003,F,CN3102900000000,U,"Unemployment Rate: Chase County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Chase County, NE",Chase County,NE
LAUCN310290000000004,F,CN3102900000000,U,"Unemployment: Chase County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Chase County, NE",Chase County,NE
LAUCN310290000000005,F,CN3102900000000,U,"Employment: Chase County, NE (U)",1990,M01,2025,M07,31,Employment,"Chase County, NE",Chase County,NE
LAUCN310290000000006,F,CN3102900000000,U,"Labor Force: Chase County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Chase County, NE",Chase County,NE
LAUCN310310000000003,F,CN3103100000000,U,"Unemployment Rate: Cherry County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Cherry County, NE",Cherry County,NE
LAUCN310310000000004,F,CN3103100000000,U,"Unemployment: Cherry County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Cherry County, NE",Cherry County,NE
LAUCN310310000000005,F,CN3103100000000,U,"Employment: Cherry County, NE (U)",1990,M01,2025,M07,31,Employment,"Cherry County, NE",Cherry County,NE
LAUCN310310000000006,F,CN3103100000000,U,"Labor Force: Cherry County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Cherry County, NE",Cherry County,NE
LAUCN310330000000003,F,CN3103300000000,U,"Unemployment Rate: Cheyenne County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Cheyenne County, NE",Cheyenne County,NE
LAUCN310330000000004,F,CN3103300000000,U,"Unemployment: Cheyenne County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Cheyenne County, NE",Cheyenne County,NE
LAUCN310330000000005,F,CN3103300000000,U,"Employment: Cheyenne County, NE (U)",1990,M01,2025,M07,31,Employment,"Cheyenne County, NE",Cheyenne County,NE
LAUCN310330000000006,F,CN3103300000000,U,"Labor Force: Cheyenne County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Cheyenne County, NE",Cheyenne County,NE
LAUCN310350000000003,F,CN3103500000000,U,"Unemployment Rate: Clay County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Clay County, NE",Clay County,NE
LAUCN310350000000004,F,CN3103500000000,U,"Unemployment: Clay County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Clay County, NE",Clay County,NE
LAUCN310350000000005,F,CN3103500000000,U,"Employment: Clay County, NE (U)",1990,M01,2025,M07,31,Employment,"Clay County, NE",Clay County,NE
LAUCN310350000000006,F,CN3103500000000,U,"Labor Force: Clay County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Clay County, NE",Clay County,NE
LAUCN310370000000003,F,CN3103700000000,U,"Unemployment Rate: Colfax County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Colfax County, NE",Colfax County,NE
LAUCN310370000000004,F,CN3103700000000,U,"Unemployment: Colfax County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Colfax County, NE",Colfax County,NE
LAUCN310370000000005,F,CN3103700000000,U,"Employment: Colfax County, NE (U)",1990,M01,2025,M07,31,Employment,"Colfax County, NE",Colfax County,NE
LAUCN310370000000006,F,CN3103700000000,U,"Labor Force: Colfax County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Colfax County, NE",Colfax County,NE
LAUCN310390000000003,F,CN3103900000000,U,"Unemployment Rate: Cuming County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Cuming County, NE",Cuming County,NE
LAUCN310390000000004,F,CN3103900000000,U,"Unemployment: Cuming County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Cuming County, NE",Cuming County,NE
LAUCN310390000000005,F,CN3103900000000,U,"Employment: Cuming County, NE (U)",1990,M01,2025,M07,31,Employment,"Cuming County, NE",Cuming County,NE
LAUCN310390000000006,F,CN3103900000000,U,"Labor Force: Cuming County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Cuming County, NE",Cuming County,NE
LAUCN310410000000003,F,CN3104100000000,U,"Unemployment Rate: Custer County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Custer County, NE",Custer County,NE
LAUCN310410000000004,F,CN3104100000000,U,"Unemployment: Custer County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Custer County, NE",Custer County,NE
LAUCN310410000000005,F,CN3104100000000,U,"Employment: Custer County, NE (U)",1990,M01,2025,M07,31,Employment,"Custer County, NE",Custer County,NE
LAUCN310410000000006,F,CN3104100000000,U,"Labor Force: Custer County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Custer County, NE",Custer County,NE
LAUCN310430000000003,F,CN3104300000000,U,"Unemployment Rate: Dakota County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Dakota County, NE",Dakota County,NE
LAUCN310430000000004,F,CN3104300000000,U,"Unemployment: Dakota County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Dakota County, NE",Dakota County,NE
LAUCN310430000000005,F,CN3104300000000,U,"Employment: Dakota County, NE (U)",1990,M01,2025,M07,31,Employment,"Dakota County, NE",Dakota County,NE
LAUCN310430000000006,F,CN3104300000000,U,"Labor Force: Dakota County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Dakota County, NE",Dakota County,NE
LAUCN310450000000003,F,CN3104500000000,U,"Unemployment Rate: Dawes County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Dawes County, NE",Dawes County,NE
LAUCN310450000000004,F,CN3104500000000,U,"Unemployment: Dawes County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Dawes County, NE",Dawes County,NE
LAUCN310450000000005,F,CN3104500000000,U,"Employment: Dawes County, NE (U)",1990,M01,2025,M07,31,Employment,"Dawes County, NE",Dawes County,NE
LAUCN310450000000006,F,CN3104500000000,U,"Labor Force: Dawes County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Dawes County, NE",Dawes County,NE
LAUCN310470000000003,F,CN3104700000000,U,"Unemployment Rate: Dawson County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Dawson County, NE",Dawson County,NE
LAUCN310470000000004,F,CN3104700000000,U,"Unemployment: Dawson County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Dawson County, NE",Dawson County,NE
LAUCN310470000000005,F,CN3104700000000,U,"Employment: Dawson County, NE (U)",1990,M01,2025,M07,31,Employment,"Dawson County, NE",Dawson County,NE
LAUCN310470000000006,F,CN3104700000000,U,"Labor Force: Dawson County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Dawson County, NE",Dawson County,NE
LAUCN310490000000003,F,CN3104900000000,U,"Unemployment Rate: Deuel County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Deuel County, NE",Deuel County,NE
LAUCN310490000000004,F,CN3104900000000,U,"Unemployment: Deuel County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Deuel County, NE",Deuel County,NE
LAUCN310490000000005,F,CN3104900000000,U,"Employment: Deuel County, NE (U)",1990,M01,2025,M07,31,Employment,"Deuel County, NE",Deuel County,NE
LAUCN310490000000006,F,CN3104900000000,U,"Labor Force: Deuel County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Deuel County, NE",Deuel County,NE
LAUCN310510000000003,F,CN3105100000000,U,"Unemployment Rate: Dixon County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Dixon County, NE",Dixon County,NE
LAUCN310510000000004,F,CN3105100000000,U,"Unemployment: Dixon County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Dixon County, NE",Dixon County,NE
LAUCN310510000000005,F,CN3105100000000,U,"Employment: Dixon County, NE (U)",1990,M01,2025,M07,31,Employment,"Dixon County, NE",Dixon County,NE
LAUCN310510000000006,F,CN3105100000000,U,"Labor Force: Dixon County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Dixon County, NE",Dixon County,NE
LAUCN310530000000003,F,CN3105300000000,U,"Unemployment Rate: Dodge County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Dodge County, NE",Dodge County,NE
LAUCN310530000000004,F,CN3105300000000,U,"Unemployment: Dodge County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Dodge County, NE",Dodge County,NE
LAUCN310530000000005,F,CN3105300000000,U,"Employment: Dodge County, NE (U)",1990,M01,2025,M07,31,Employment,"Dodge County, NE",Dodge County,NE
LAUCN310530000000006,F,CN3105300000000,U,"Labor Force: Dodge County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Dodge County, NE",Dodge County,NE
LAUCN310550000000003,F,CN3105500000000,U,"Unemployment Rate: Douglas County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Douglas County, NE",Douglas County,NE
LAUCN310550000000004,F,CN3105500000000,U,"Unemployment: Douglas County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Douglas County, NE",Douglas County,NE
LAUCN310550000000005,F,CN3105500000000,U,"Employment: Douglas County, NE (U)",1990,M01,2025,M07,31,Employment,"Douglas County, NE",Douglas County,NE
LAUCN310550000000006,F,CN3105500000000,U,"Labor Force: Douglas County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Douglas County, NE",Douglas County,NE
LAUCN310570000000003,F,CN3105700000000,U,"Unemployment Rate: Dundy County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Dundy County, NE",Dundy County,NE
LAUCN310570000000004,F,CN3105700000000,U,"Unemployment: Dundy County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Dundy County, NE",Dundy County,NE
LAUCN310570000000005,F,CN3105700000000,U,"Employment: Dundy County, NE (U)",1990,M01,2025,M07,31,Employment,"Dundy County, NE",Dundy County,NE
LAUCN310570000000006,F,CN3105700000000,U,"Labor Force: Dundy County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Dundy County, NE",Dundy County,NE
LAUCN310590000000003,F,CN3105900000000,U,"Unemployment Rate: Fillmore County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Fillmore County, NE",Fillmore County,NE
LAUCN310590000000004,F,CN3105900000000,U,"Unemployment: Fillmore County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Fillmore County, NE",Fillmore County,NE
LAUCN310590000000005,F,CN3105900000000,U,"Employment: Fillmore County, NE (U)",1990,M01,2025,M07,31,Employment,"Fillmore County, NE",Fillmore County,NE
LAUCN310590000000006,F,CN3105900000000,U,"Labor Force: Fillmore County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Fillmore County, NE",Fillmore County,NE
LAUCN310610000000003,F,CN3106100000000,U,"Unemployment Rate: Franklin County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Franklin County, NE",Franklin County,NE
LAUCN310610000000004,F,CN3106100000000,U,"Unemployment: Franklin County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Franklin County, NE",Franklin County,NE
LAUCN310610000000005,F,CN3106100000000,U,"Employment: Franklin County, NE (U)",1990,M01,2025,M07,31,Employment,"Franklin County, NE",Franklin County,NE
LAUCN310610000000006,F,CN3106100000000,U,"Labor Force: Franklin County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Franklin County, NE",Franklin County,NE
LAUCN310630000000003,F,CN3106300000000,U,"Unemployment Rate: Frontier County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Frontier County, NE",Frontier County,NE
LAUCN310630000000004,F,CN3106300000000,U,"Unemployment: Frontier County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Frontier County, NE",Frontier County,NE
LAUCN310630000000005,F,CN3106300000000,U,"Employment: Frontier County, NE (U)",1990,M01,2025,M07,31,Employment,"Frontier County, NE",Frontier County,NE
LAUCN310630000000006,F,CN3106300000000,U,"Labor Force: Frontier County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Frontier County, NE",Frontier County,NE
LAUCN310650000000003,F,CN3106500000000,U,"Unemployment Rate: Furnas County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Furnas County, NE",Furnas County,NE
LAUCN310650000000004,F,CN3106500000000,U,"Unemployment: Furnas County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Furnas County, NE",Furnas County,NE
LAUCN310650000000005,F,CN3106500000000,U,"Employment: Furnas County, NE (U)",1990,M01,2025,M07,31,Employment,"Furnas County, NE",Furnas County,NE
LAUCN310650000000006,F,CN3106500000000,U,"Labor Force: Furnas County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Furnas County, NE",Furnas County,NE
LAUCN310670000000003,F,CN3106700000000,U,"Unemployment Rate: Gage County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Gage County, NE",Gage County,NE
LAUCN310670000000004,F,CN3106700000000,U,"Unemployment: Gage County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Gage County, NE",Gage County,NE
LAUCN310670000000005,F,CN3106700000000,U,"Employment: Gage County, NE (U)",1990,M01,2025,M07,31,Employment,"Gage County, NE",Gage County,NE
LAUCN310670000000006,F,CN3106700000000,U,"Labor Force: Gage County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Gage County, NE",Gage County,NE
LAUCN310690000000003,F,CN3106900000000,U,"Unemployment Rate: Garden County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Garden County, NE",Garden County,NE
LAUCN310690000000004,F,CN3106900000000,U,"Unemployment: Garden County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Garden County, NE",Garden County,NE
LAUCN310690000000005,F,CN3106900000000,U,"Employment: Garden County, NE (U)",1990,M01,2025,M07,31,Employment,"Garden County, NE",Garden County,NE
LAUCN310690000000006,F,CN3106900000000,U,"Labor Force: Garden County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Garden County, NE",Garden County,NE
LAUCN310710000000003,F,CN3107100000000,U,"Unemployment Rate: Garfield County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Garfield County, NE",Garfield County,NE
LAUCN310710000000004,F,CN3107100000000,U,"Unemployment: Garfield County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Garfield County, NE",Garfield County,NE
LAUCN310710000000005,F,CN3107100000000,U,"Employment: Garfield County, NE (U)",1990,M01,2025,M07,31,Employment,"Garfield County, NE",Garfield County,NE
LAUCN310710000000006,F,CN3107100000000,U,"Labor Force: Garfield County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Garfield County, NE",Garfield County,NE
LAUCN310730000000003,F,CN3107300000000,U,"Unemployment Rate: Gosper County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Gosper County, NE",Gosper County,NE
LAUCN310730000000004,F,CN3107300000000,U,"Unemployment: Gosper County, NE (U)",1990,M01,2025,M07,31,Unemployment,"Gosper County, NE",Gosper County,NE
LAUCN310730000000005,F,CN3107300000000,U,"Employment: Gosper County, NE (U)",1990,M01,2025,M07,31,Employment,"Gosper County, NE",Gosper County,NE
LAUCN310730000000006,F,CN3107300000000,U,"Labor Force: Gosper County, NE (U)",1990,M01,2025,M07,31,Labor Force,"Gosper County, NE",Gosper County,NE
LAUCN310750000000003,F,CN3107500000000,U,"Unemployment Rate: Grant County, NE (U)",1990,M01,2025,M07,31,Unemployment Rate,"Grant County, NE",Grant County,NE
